"signature_id",signature,product,"product_version"
1315,"Employee Monitoring Installer (Commercial Monitoring Software)",KGB,3279
2370,"ActiveX component download (Adware)",KeenValue,530
4474,"ActiveX component download (Adware)",CoolWebSearch,599
704,"ActiveX component download (Adware)",Superlogy,959
3863,"Installer (Trojan)","KeywordFind.B",3386
3174,"ActiveX component download (Adware)",CoolWebSearch,599
4340,"ActiveX component download (Dialer)","Unknown-Dialers",403
977,"ActiveX component download (Adware)","About_Blank",980
630,"ActiveX component download (Adware)",KeenValue,530
3233,"ActiveX component download (Adware)",CoolWebSearch,599
4310,"Access ActiveX component download_1 (Adware)",Media,2155
1674,"Installer (Trojan)","Buzus.DAFS",3386
4164,"Windupdates.2 (Adware)",Windupdates,1148
188,"ActiveX component download (Adware)",IEPlugin,482
2048,"Installer (Trojan)","Egroup_3",3386
3781,"Installer (Trojan)","Addendum.A_19",3386
2036,"Installer (Trojan)","FlashApp.BNL",3386
1988,"Installer (Trojan)","Buzus.cbdu",3386
3807,"Installer (Trojan)","Hebogo_7",3386
1194,"Utility Hotbar Installer (Adware)",Spamblocker,2185
1749,"Installer (Trojan)","Agent.FL_3944",3386
190,"ActiveX component download (Adware)",SearchBarCash,659
4235,"ActiveX component download (Miscellaneous)",Spybouncer,2127
1517,"(Trojan)","Agent.AQPN",3363
3766,"Installer (Trojan)","Kraddare.DW_2",3386
2423,"ActiveX component download (Adware)",ShopNav,582
1081,"PHONEACCESS.DLL (Dialer)","SponsorAdulto.Dialer",1014
1675,"Installer (Trojan)","Malware.GEN_36",3386
2404,"ActiveX component download (Adware)","About_Blank",980
348,"ActiveX component download (Adware)","Search_Miracle",844
1450,"Installer 4 (Trojan)","Spycar.A",3333
1299,"Toolbar Installer (Commercial Monitoring Software)",MXS,3266
639,"ActiveX component download (Adware)",123Search,639
3105,"ActiveX component download (Adware)",CoolWebSearch,599
1485,"Agent BJKD Installer (Trojan)","Trojan-Downloader",3004
3773,"Installer (Trojan)","Addendum.A_17",3386
1374,"ActiveX component download (Adware)",FlowGoBar,1183
2328,"ActiveX component download (Adware)",SpyAssault,519
4361,"ActiveX component download (Adware)",CommonName,429
3073,"Installer (Trojan)","IBryte_2",3386
4283,"ActiveX component download (Dialer)",MasterDialer,523
4351,"ActiveX component download (Dialer)","Unknown-Dialers",403
3459,"ActiveX component download (Dialer)","RASDial-E",2471
3053,"Installer (Trojan)",CasinoG,3386
3352,"ActiveX component download (Adware)","Locators_Toolbar",1821
2191,"ActiveX component download (Adware)",WurldMedia,483
4093,"Download sr.exe (Adware)",xxxtoolbar,572
1366,"ActiveX component download (Adware)",CoolWebSearch,599
2225,"ActiveX component download (Dialer)",MoneyTree,489
1353,"ActiveX component download (Adware)",PrizeSurfer,1236
1635,"Installer (Trojan)","Kryptik.CBN",3386
1068,"ActiveX component download (Adware)",CoolWebSearch,599
885,"ActiveX component download (Adware)","About_Blank",980
1082,"(Adware)","ADW.MYSEARCH",1067
185,"ActiveX component download (Adware)",SearchBarCash,659
531,"ActiveX component download (Adware)",CoolWebSearch,599
1864,"ActiveX component download (Adware)",SubSearch,480
1694,"Installer (Trojan)","Delf.TSQ",3386
1197,"Toolbar (Adware)",411Web,1849
2057,"Installer (Trojan)","Kraddare.AW",3386
2409,"ActiveX component download (Adware)",Surfairy,570
100,"ActiveX component download (Adware)",ShopAtHomeSelect,700
122,"ActiveX component download (Adware)",CoderDialer,751
1394,"ActiveX component download (Trojan)",Topconverting,1243
172,"ActiveX component download (Adware)",SearchBarCash,659
3121,"ActiveX component download (Adware)",CoolWebSearch,599
1947,"Installer (Trojan)","Cinmus.IHR",3386
4815,"pdf.OT.23 (Exploit)","Malformed-File",3391
1982,"Installer (Trojan)","Trup.B",3386
3690,"Installer (Trojan)","Kraddare.CA_26",3386
387,"ActiveX component download (Adware)","Search_Miracle",844
390,"ActiveX component download (Adware)","Search_Miracle",844
4544,"ActiveX component download (Adware)",CoolWebSearch,599
1522,"ActiveX component download (Adware)",CnsMin,469
1445,"Installer (Adware)","AdMedia.G_7",3332
4061,"Setup Download NVClientInstallTrial.exe (Commercial Monitoring Software)",NetVizor,416
3840,"Installer (Trojan)","Agent.SCR",3386
3262,"ActiveX component download (Adware)",DialerPlatform,1152
4127,"Installer (Trojan)","SystemSecurity.AL_85",3386
952,"ActiveX component download (Adware)","About_Blank",980
4450,"ActiveX component download (Adware)",KeenValue,530
4589,"ActiveX component download (Adware)",CoolWebSearch,599
3388,"ActiveX component download (Trojan)","G_Spot",1654
4315,"ActiveX component download (Adware)","Permedia-Ads",421
116,"ActiveX component download (LoyaltyWare)",TopMoxie,739
3254,"ActiveX component download (Adware)",DialerPlatform,1152
644,"Installer_2 (Trojan)","Agent.CXRU",3386
958,"ActiveX component download (Adware)","About_Blank",980
1896,"Installer (Trojan)","Lukicsel.A_2",3386
2014,"Installer (Trojan)","BonusCash.AB_16",3386
4190,"Search (Adware)",Clear,2162
1906,"Installer (Trojan)","Vel19.A",3386
1112,"Spyware (Commercial Monitoring Software)",StatWin,1025
4154,"Component Download (Adware)",HuntBar,426
3221,"ActiveX component download (Adware)",CoolWebSearch,599
825,"ActiveX component download (Adware)",CoolWebSearch,599
1195,"ActiveX component download (Adware)",Aornum,461
1705,"Installer (Trojan)","FakeSec.D",3386
4330,"ActiveX component download (Dialer)","Unknown-Dialers",403
1381,"ActiveX component download (Adware)",FlashTrack,477
1019,"ActiveX component download (Adware)",ShopAtHomeSelect,700
641,"ActiveX component download (Adware)",ClientMan,517
2250,"ActiveX component download (Adware)",RapidBlaster,494
3300,"ActiveX component download (Adware)",INetBar,1644
2847,"Integrated Search Tech Tbar.gen.101 (Adware)",ISTbar,572
2997,"Picture Cube 3D Setup Download Picture-Cube-3D.exe (Adware)","Bundled-Software",100
2230,"ActiveX component download (Dialer)",MoneyTree,489
2360,"ActiveX component download (Adware)",KeenValue,530
3429,"ActiveX component download (Adware)",Mirar,637
915,"ActiveX component download (Adware)","About_Blank",980
3903,"Installer (Trojan)","SystemSecurity.AL_67",3386
1439,"Popup Installer (Adware)",WhenU,3332
2736,"California Bikini Girls Screensaver Setup Download (Adware)","Bundled-Software",100
3104,"ActiveX component download (Adware)",CoolWebSearch,599
3452,"ActiveX component download (Adware)",SecureServicePack,2406
2412,"ActiveX component download (Adware)","About_Blank",980
1379,"ActiveX component download (Adware)","Voonda-Toolbar",912
4777,"(Adware)","EoRezo.AT",2008
3771,"Installer (Trojan)","Kraddare.AR_13",3386
4280,"ActiveX component download (Dialer)",MasterDialer,523
2231,"ActiveX component download (Adware)","About_Blank",980
4504,"ActiveX component download (Adware)",CoolWebSearch,599
1486,"Agent ATFF Installer (Trojan)","Trojan-Downloader",3004
1102,"(Commercial Monitoring Software)","RemoteKeylogger.Client",3080
2441,"ActiveX component download (Adware)","About_Blank",980
889,"ActiveX component download (Adware)","About_Blank",980
2332,"ActiveX component download (Adware)","About_Blank",980
3313,"NaviSearch ActiveX component download (Adware)","eXact-Advertising",1169
1807,"Installer (Trojan)","FKM.JS",3386
4514,"ActiveX component download (Adware)",CoolWebSearch,599
597,"ActiveX component download (Adware)",CoolWebSearch,599
3520,"Installer (Trojan)",Installpedia,3386
4254,"ActiveX component download (Adware)",EliteBar,1124
719,"ActiveX component download (Adware)","Search_Miracle",844
2124,"Installer (Trojan)","Kraddare.E_6",3386
4449,"ActiveX component download (Adware)",KeenValue,530
688,"ActiveX component download (Adware)","Search_Miracle",844
2897,"Jumper_Two Setup Download jumper2.exe (Adware)","Bundled-Software",100
3299,"ActiveX component download (Adware)",INetBar,1644
1966,"Installer (Trojan)","StartPage.DAT",3386
3279,"ActiveX component download (Adware)",DialerPlatform,1152
1533,"ActiveX component download (Dialer)",Comload,470
2065,"Installer (Trojan)","GabPath.BZ_2",3386
2943,"MP3_Galaxy Setup Download mp3galaxysetup.exe (Adware)","Bundled-Software",100
4405,"ActiveX component download (Adware)",SearchitBar,498
3278,"ActiveX component download (Adware)",DialerPlatform,1152
3273,"ActiveX component download (Adware)",DialerPlatform,1152
266,"ActiveX component download (Dialer)","Instant-Access",817
1744,"Installer (Trojan)","Bredolab.BE",3386
1585,"STool Installer (Miscellaneous)",Steganography,3373
720,"ActiveX component download (Adware)","Search_Miracle",844
4212,"ActiveX component download (Dialer)","Instant-Access",817
1553,"CSS3 selection pseudo-element Online (Miscellaneous)",Steganography,3373
806,"ActiveX component download (Adware)","Search_Miracle",844
2481,"ActiveX component download (Adware)","About_Blank",980
2976,"Nostra DivX Player Setup Download Nostra2.1.exe (Adware)","Bundled-Software",100
3211,"ActiveX component download (Adware)",CoolWebSearch,599
1434,"File (Adware)",Cydoor,7
3136,"ActiveX component download (Adware)",CoolWebSearch,599
3878,"Installer (Trojan)","WiseMop_2",3386
3881,"Installer (Trojan)","Winggo.AA_12",3386
4413,"ActiveX component download (Adware)",KeenValue,530
2374,"ActiveX component download (Adware)",KeenValue,530
2192,"ActiveX component download (Adware)",WurldMedia,483
2319,"ActiveX component download (Adware)",ILookup,518
2968,"Installer (Trojan)","Hebogo_4",3386
4610,"ActiveX component download (Adware)",CoolWebSearch,599
1768,"Installer (Trojan)","Agent.YP_4",3386
339,"ActiveX component download (Adware)","Search_Miracle",844
3197,"ActiveX component download (Adware)",CoolWebSearch,599
381,"ActiveX component download (Adware)","Search_Miracle",844
739,"ActiveX component download (Adware)","Search_Miracle",844
2883,"Hoover the Mischievous Mutt Screensaver Setup Download (Adware)","Bundled-Software",100
368,"ActiveX component download (Adware)","Search_Miracle",844
3703,"(Trojan)",InstallBrain,3386
914,"ActiveX component download (Adware)","About_Blank",980
4634,"ActiveX component download (Adware)",CoolWebSearch,599
1742,"Installer (Trojan)","Bredolab.WD",3386
1469,"Trojan Installer (Trojan)","Rabbit.e",3339
4364,"ActiveX component download (Dialer)",IEAccess,456
2110,"Installer (Trojan)","Kraddare.BT",3386
3901,"Installer (Trojan)","XPAntiSpyware.AG_3",3386
3939,"Installer (Trojan)","Hebogo_12",3386
3918,"Installer (Trojan)","ArchSMS.YN",3386
3882,"Installer (Trojan)","SystemSecurity.AL_50",3386
666,"ActiveX component download (Adware)","Internet-Optimizer",869
