"signature_id","ips_name","ips_cat_id","ips_cat_name"
8005,"Millenium Trojan Activity",2,BACKDOOR
3426,"SRVSVC Informational 2",13,INFO
4358,"Apache httpd MIME Header DoS 1",38,"WEB-ATTACKS"
4588,"Suspicious SMTP email Attachment 1",31,SMTP
8771,"IBM Lotus Domino clusta4.nsf Access",38,"WEB-ATTACKS"
8389,"Suspicious NTP Traffic 3",14,MISC
4701,"SafeNet SoftRemote GROUPNAME Buffer Overflow",62,"BAD-FILES"
3017,"Synactis PDF In-The-Box ActiveX ConnectToSynactis Method Invocation",61,ACTIVEX
9291,"Avaya IP Office Informational",13,INFO
9079,"BSDi x86 Shell Shellcode Exploit 2 (TCP)",7,EXPLOIT
4130,"Microsoft DHCP Server Service DoS 1 (MS04-042)",6,DOS
8845,"IBM Lotus Domino mail6.box Access",38,"WEB-ATTACKS"
4684,"Suspicious POP Date Header",24,POP
9650,"APT1 Malware Activity 8",87,"COMPROMISED-CERTS"
9724,"VMware OVF Tool Format String Attack 2",62,"BAD-FILES"
7573,"EMC AlphaStor DCP Buffer Overflow 1",14,MISC
9325,"Symantec Messaging Gateway save.do Access",38,"WEB-ATTACKS"
7576,"Novell iManager Create Attribute Buffer Overflow 2",38,"WEB-ATTACKS"
4150,"UNION ALL Statement 3 (Possible SQL Injection)",49,"SQL-INJECTION"
9579,"Windows IE Mouse Cursor Location Information Disclosure 1",40,"WEB-CLIENT"
6187,"SIP Stress Test Traffic 9b (Escaped Headers in Request-URI)",37,"VoIP-ATTACKS"
5509,"HP OpenView NNM webappmon.exe Format String Attack",38,"WEB-ATTACKS"
3432,"Suspicious HTTP Cookie Header 5",38,"WEB-ATTACKS"
2032,"Microsoft SMB2 Negotiate Request DoS (MS09-050)",19,NETBIOS
3617,"VML File HTTP Download 1a",13,INFO
3204,"MySQL COM_TABLE_DUMP Buffer Overflow",67,"DB-ATTACKS"
8434,"SugarCRM unserialize Function Remote Code Execution",45,"WEB-PHP"
4079,"Suspicious HTML Anchor Tag 5",40,"WEB-CLIENT"
4630,"SMTP Server Suspicious File Upload 2",31,SMTP
9615,"Novell GroupWise Client ActiveX Instantiation 1",61,ACTIVEX
5952,"RealFlex SCADA SCPC_INITIALIZE_RF Buffer Overflow",83,"SCADA-ATTACKS"
4234,"ContentKeeper Web Appliance Remote Command Execution",38,"WEB-ATTACKS"
3711,"NIPrint LPD Request Buffer Overflow",14,MISC
4114,"PDF File with Flash Video 1",13,INFO
4995,"Knox Arkeia Server Backup Buffer Overflow 2",14,MISC
9602,"Windows IE VML Handling Memory Corruption 3 (MS13-010)",40,"WEB-CLIENT"
1074,"DECLARE EXEC Statement 2 (Possible SQL Injection)",49,"SQL-INJECTION"
4059,"ERDAS ER Viewer Buffer Overflow",62,"BAD-FILES"
9966,"Windows IE Use-After-Free Vulnerability (MS13-055) 5",40,"WEB-CLIENT"
5218,"Windows Media Unicast Service Buffer Overflow (MS10-025)",14,MISC
3656,"Obfuscated HTML Code 2",40,"WEB-CLIENT"
157,"TeamViewer Informational",13,INFO
9835,"Oracle JRE HotSpot Remote Code Execution 3",84,JAVA
8170,"HTTP Request URI with SQL Statement (DELETE)",13,INFO
4644,"CA License Server Buffer Overflow 2",14,MISC
8347,"HP Data Protector Express Remote Code Execution 1",14,MISC
8732,"Adobe ColdFusion application.cfm Access 2",38,"WEB-ATTACKS"
7526,"Novell GroupWise Messenger createsearch Memory Corruption",38,"WEB-ATTACKS"
8755,"IBM Lotus Domino busytime.nsf Access",38,"WEB-ATTACKS"
8060,"MagnetoSoft NetworkResources ActiveX Instantiation",61,ACTIVEX
2430,"NCTsoft NCTAudioFile2 ActiveX Instantiation",61,ACTIVEX
3298,"Microsoft ACCWIZ.FieldListCtrl ActiveX Instantiation (MS10-044)",61,ACTIVEX
1369,"Cross-Site Scripting (XSS) Attack 1",64,XSS
7849,"IBM Rational ClearQuest CQOle ActiveX Heap Buffer Overflow",61,ACTIVEX
9109,"FreeBSD x86 Shell Shellcode Exploit 2 (UDP)",7,EXPLOIT
3112,"Aurigma Image Uploader ActiveX Instantiation",61,ACTIVEX
3480,"DOM Object Use-After-Free Attack 10",40,"WEB-CLIENT"
9273,"Novell File Reporter Directory Traversal 1",38,"WEB-ATTACKS"
8116,"GestArt aide.php3 Remote File Inclusion",45,"WEB-PHP"
7549,"Windows IE Use-After-Free Vulnerability (MS13-080) 3",40,"WEB-CLIENT"
6868,"Content Type Informational 2",13,INFO
2864,"CA Alert Notification Server Buffer Overflow 1",19,NETBIOS
6954,"Windows TrueType Font Parsing DoS",62,"BAD-FILES"
3481,"HP OpenView Operations OVTrace Buffer Overflow",14,MISC
9004,"BSDi x86 Bind Shell Shellcode Exploit (UDP)",7,EXPLOIT
7158,"HP Data Protector Media Operations Memory Corruption",14,MISC
8027,"Deprecated ActiveX Instantiation 071",61,ACTIVEX
7562,"HTTP Client Shellcode Exploit 19b",7,EXPLOIT
5551,"FreeBSD bsnmpd GETBULK PDU Stack Buffer Overflow",14,MISC
8937,"Netscape Enterprise Server Information Disclosure 6",38,"WEB-ATTACKS"
4250,"Microsoft Active Directory LDAP Request DoS 3 (MS09-066)",63,LDAP
4583,"Adobe Acrobat/Reader Deflate Parameter Integer Overflow",62,"BAD-FILES"
8070,"Obfuscated HTML Code 8",40,"WEB-CLIENT"
6310,"Microsoft XML Core Services Memory Corruption (MS10-051)",40,"WEB-CLIENT"
4606,"Suspicious IMAP STATUS Command",12,IMAP
9771,"Microsoft SSL Library PCT Handshake Buffer Overflow 4 (MS04-011)",38,"WEB-ATTACKS"
2215,"Alt-N MDaemon Security Bypass",38,"WEB-ATTACKS"
5103,"GoodTech Telnet Server Buffer Overflow 1",34,TELNET
5881,"RealNetworks RealPlayer ActiveX CDDA URI Code Execution 1",61,ACTIVEX
8288,"Microsoft Exchange Server Buffer Overflow 2 (MS03-046)",31,SMTP
9805,"HP System Management Homepage Remote Code Execution",38,"WEB-ATTACKS"
5034,"Symantec Veritas Backup Exec Error Status DoS",14,MISC
7383,"CA ARCserve Backup LGServer Buffer Overflow 2",28,RPC
4857,"Suspicious HTTP Proxy-Authorization Header 4",38,"WEB-ATTACKS"
8895,"IBM Lotus Domino stlog.nsf Access",38,"WEB-ATTACKS"
6195,"SIP Stress Test Traffic 8e (Multiple Values Exception)",37,"VoIP-ATTACKS"
3576,"Malformed ZIP File 11",62,"BAD-FILES"
7663,"Windows IE Virtual Function Table Memory Corruption",40,"WEB-CLIENT"
4035,"ISC DHCP Server DHCPOFFER DoS",6,DOS
6506,"/windows/system32 Access 1",38,"WEB-ATTACKS"
5266,"Windows IE Layout Memory Corruption 1 (MS10-053)",40,"WEB-CLIENT"
7305,"Novell Netware XNFS.NLM Buffer Overflow 4",28,RPC
9272,"Novell Privileged User Manager modifyAccounts Policy Bypass",38,"WEB-ATTACKS"
4824,"Test Stars Informational 1",13,INFO
4991,"Google Chrome NotifyInstanceWasDeleted Use-After-Free 2",40,"WEB-CLIENT"
8379,"TSEP Remote File Inclusion",45,"WEB-PHP"
8194,"PHP Page Remote File Inclusion 7",45,"WEB-PHP"
8354,"Cross-Site Scripting (XSS) Attack 37",64,XSS
6392,"Exim4 string_format Function Heap Buffer Overflow",31,SMTP
6279,"Apache Axis2 Default Account Access 2",2,BACKDOOR
4771,"Server Application Shellcode Exploit 5",7,EXPLOIT
4240,"Dell OpenManage Buffer Overflow",14,MISC
9005,"Solaris x86 Bind Shell Shellcode Exploit (TCP)",7,EXPLOIT
741,"Suspicious SMTP ETRN Command",31,SMTP
8049,"test-cgi Access 2",38,"WEB-ATTACKS"
6610,"Server Application Shellcode Exploit 4",7,EXPLOIT
6406,"HTTP Client Shellcode Exploit 49",7,EXPLOIT
7411,"Microsoft SharePoint Server XSS 5 (MS12-011)",64,XSS
9943,"Windows IE Memory Corruption Vulnerability (MS13-047)",40,"WEB-CLIENT"
4685,"Windows License Logging Service Traffic 2",13,INFO
1073,"Suspicious FTP Reply Code 2 (227)",9,FTP
7665,"UltraVNC Client Buffer Overflow 3",14,MISC
4181,"Suspicious HTTP Proxy-Authorization Header 3",38,"WEB-ATTACKS"
8716,"Suspicious Signed Executable",62,"BAD-FILES"
8266,"Suspicious RPC Portmapper Traffic 2",28,RPC
4713,"HTTP Server Shellcode Exploit 1",7,EXPLOIT
409,"Telnet Login Failed",13,INFO
5537,"Microsoft FrontPage Server Extensions XSS (MS06-017)",64,XSS
4596,"SAP GUI SAPLPD Buffer Overflow 1",14,MISC
7545,"WeBaCoo Backdoor Access 2",2,BACKDOOR
6032,"Safari Informational 2",13,INFO
9168,"Mac OS X PPC Create Setuid Shellcode Exploit (TCP)",7,EXPLOIT
5158,"InterNetNews NULL Path DoS",6,DOS
4751,"HP OpenView OmniInet Buffer Overflow 1",14,MISC
8362,"Microsoft IIS WebDAV Authentication Bypass 2 (MS09-020)",38,"WEB-ATTACKS"
5264,"SL Mail Pro Buffer Overflow",38,"WEB-ATTACKS"
8779,"IBM Lotus Domino dclf.nsf Access",38,"WEB-ATTACKS"
4286,"Samba NDR Parsing Heap Buffer Overflow 9",19,NETBIOS
4228,"ISC dhclient script_write_params Buffer Overflow 1",14,MISC
5412,"HTTP Client Shellcode Exploit 23a",7,EXPLOIT
7578,"HP IMC BIMS Arbitrary File Upload 1",38,"WEB-ATTACKS"
9738,"HP LeftHand Virtual SAN Appliance Buffer Overflow 2",14,MISC
8822,"IBM Lotus Domino ldap.nsf Access",38,"WEB-ATTACKS"
9135,"Linux MIPS Shell Shellcode Exploit (UDP)",7,EXPLOIT
4333,"Microsoft Outlook iCal Remote Code Execution (MS07-003)",31,SMTP
4881,"SugarCRM PHP Code Execution",45,"WEB-PHP"
8177,"BadBlue Server Directory Traversal",38,"WEB-ATTACKS"
4343,"SAP NetWeaver Diaginput Buffer Overflow",14,MISC
5308,"PHP openssl_x509_parse Memory Corruption 2",87,"COMPROMISED-CERTS"
4604,"HTTP Client Shellcode Exploit 1a",7,EXPLOIT
8856,"IBM Lotus Domino nntppost.nsf Access",38,"WEB-ATTACKS"
4082,"HTTP Server Format String Attack 2",38,"WEB-ATTACKS"
9182,"Mac OS X PPC Reverse Stage Shellcode Exploit 2 (TCP)",7,EXPLOIT
10170,"Suspicious HTML Tag 2",40,"WEB-CLIENT"
7729,"Microsoft Outlook Object Tag Remote Code Execution 2",24,POP
3164,"Viscom Image Viewer ActiveX TIFMergeMultiFiles Method Invocation",61,ACTIVEX
2723,"AWStats Remote Command Execution 1",38,"WEB-ATTACKS"
8013,"Microsoft XML Core Services Uninitialized Object Access 12",61,ACTIVEX
8949,"Oracle 9iAS Information Disclosure 12",38,"WEB-ATTACKS"
8719,"Adobe ColdFusion fileexists.cfm Access",38,"WEB-ATTACKS"
7513,"Mozilla Firefox DOM Insertions Memory Corruption 1b",40,"WEB-CLIENT"
9894,"Windows IE DOM Object Use-After-Free (MS13-037) 1",40,"WEB-CLIENT"
5019,"Samba MS-RPC Command Injection",19,NETBIOS
3419,"Liquid XML Studio ActiveX OpenFile Method Invocation",61,ACTIVEX
4468,"Oracle Web Cache Heap Buffer Overflow",38,"WEB-ATTACKS"
3305,"Malformed PDF File 33",62,"BAD-FILES"
4833,"Suspicious WINS Traffic 1",14,MISC
5899,"Samba call_trans2open Buffer Overflow 3",19,NETBIOS
6071,"HP Data Protector MMD DoS",14,MISC
2194,"Deprecated ActiveX Instantiation 006 (MS07-016)",61,ACTIVEX
8081,"ISC BIND Information Disclosure 1",5,DNS
5740,"Server Application Shellcode Exploit 26",7,EXPLOIT
4471,"Metamail Format String Attack",31,SMTP
4811,"HTTP Heartbeat Request Detection",14,MISC
9442,"Content Type Informational 3",13,INFO
4077,"Oracle Application Server OHS Restriction Bypass",38,"WEB-ATTACKS"
769,"xp_cmdshell Stored Procedure Call 2 (port 139)",13,INFO
6179,"SIP Stress Test Traffic 8a (Multiple Values Exception)",37,"VoIP-ATTACKS"
9765,"Microsoft Charts ActiveX DoSetCursor Attribute Setting",61,ACTIVEX
8473,"SIP Stress Test Traffic 1b (Non-token Characters)",37,"VoIP-ATTACKS"
4172,"Symantec Veritas NetBackup Format String Attack 1",84,JAVA
8402,"FinFisher Client Activity",2,BACKDOOR
4091,"Symantec Norton IS NBNS Buffer Overflow",19,NETBIOS
8230,"PHP Live Remote File Inclusion",45,"WEB-PHP"
1223,"Trend Micro ServerProtect TMregChange Buffer Overflow",28,RPC
5836,"Deprecated ActiveX Instantiation 020 (MS10-071)",61,ACTIVEX
5169,"Microsoft SMB2 Response Remote Code Execution (MS10-020)",19,NETBIOS
7953,"Adobe Flash Player Key-Press Event Memory Corruption 2",85,"MEDIA-PLAYERS"
7371,"Windows IE Peer Objects Remote Code Execution 3 (MS10-018)",40,"WEB-CLIENT"
5830,"HTTP Server Suspicious File Upload 8b",38,"WEB-ATTACKS"
6785,"Microsoft Forefront TMG Remote Code Execution 1 (MS11-040)",14,MISC
7427,"iacenc.dll Insecure Library Loading",14,MISC
7163,"Conficker Activity 2",36,VIRUS
6254,"Client Application Shellcode Exploit 25",7,EXPLOIT
1294,"AIM img Tag Parsing Buffer Overflow",14,MISC
8841,"IBM Lotus Domino mail2.box Access",38,"WEB-ATTACKS"
7717,"Windows DNS Client Buffer Overflow 2 (MS06-041)",5,DNS
1226,"Windows SRVSVC NetPathCanonicalize Buffer Overflow 3 (MS08-067)",19,NETBIOS
8969,"SMTP VRFY root Command",31,SMTP
4185,"HP Power Manager Buffer Overflow 1",38,"WEB-ATTACKS"
8982,"HTTP Client Shellcode Exploit 74",7,EXPLOIT
8235,"Joomla! Webring Remote File Inclusion",45,"WEB-PHP"
9671,"Suspicious HTML Applet Tag 1",40,"WEB-CLIENT"
9556,"Malformed PDF File 5",62,"BAD-FILES"
1844,"Citrix XenApp Password Buffer Overflow",38,"WEB-ATTACKS"
3182,"Suspicious HTML Object Tag 1",40,"WEB-CLIENT"
6048,"Suspicious Modbus Traffic 2",83,"SCADA-ATTACKS"
9021,"Linux x86 FindRecv Shell Shellcode Exploit (UDP)",7,EXPLOIT
5033,"Borland Interbase Integer Overflow 1",67,"DB-ATTACKS"
6688,"Quest NetVault SmartDisk DoS 2",6,DOS
1747,"Windows ntdll.dll Buffer Overflow (MS03-007)",38,"WEB-ATTACKS"
9133,"Linux x86 Reverse Connect Shell Shellcode Exploit 2 (UDP)",7,EXPLOIT
3040,"Microsoft IIS Malformed Filename Security Bypass 2",38,"WEB-ATTACKS"
3977,"Suspicious FTP PASV Command",9,FTP
8068,"Adobe Flash Player Object Confusion 3",85,"MEDIA-PLAYERS"
5110,"IBM Platform Symphony Buffer Overflow 1",38,"WEB-ATTACKS"
4034,"Oracle JRE InitialDirContext Integer Overflow",84,JAVA
5847,"Adobe Acrobat/Reader media.newPlayer Method Code Execution 2",62,"BAD-FILES"
8977,"Solaris SPARC Bind Shell Shellcode Exploit (TCP)",7,EXPLOIT
5914,"Windows IE Memory Corruption Vulnerability (MS14-010) 14",40,"WEB-CLIENT"
9351,"Microsoft DirectX Heap Buffer Overflow 5 (MS12-082)",62,"BAD-FILES"
9618,"Oracle Solaris ICMP DoS",6,DOS
9123,"Linux SPARC FindSock Shell Shellcode Exploit (UDP)",7,EXPLOIT
1319,"Windows SRVSVC NetPathCanonicalize Buffer Overflow 5 (MS08-067)",19,NETBIOS
4337,"Apache Tomcat Servlet Engine Directory Traversal",38,"WEB-ATTACKS"
1099,"Oracle DB OWBREPOS_OWNER SQL Injection",49,"SQL-INJECTION"
2108,"IBM DB2 Universal Database Connection Handshake DoS",67,"DB-ATTACKS"
5005,"WordPress W3 Total Cache Code Injection 1",45,"WEB-PHP"
9886,"Microsoft SMB Pool Remote Code Execution 4 (MS10-054)",19,NETBIOS
9189,"Mac OS X PPC Xterm Execution Shellcode Exploit (UDP)",7,EXPLOIT
1448,"HTTP Client Shellcode Exploit 58",7,EXPLOIT
4812,"McAfee Virtual Technician ActiveX Save Method Invocation 2",61,ACTIVEX
3708,"SAP GUI TabOne ActiveX Instantiation 1",61,ACTIVEX
8632,"Deprecated ActiveX Instantiation 018 (MS11-027)",61,ACTIVEX
9207,"Windows x86 Download Execute Shellcode Exploit (UDP)",7,EXPLOIT
4844,"Suspicious SMTP AUTH Command",31,SMTP
8942,"HTTP Server Shellcode Exploit 31",7,EXPLOIT
5440,"Oracle JRE MixerSequencer Remote Code Execution",84,JAVA
9253,"Server Application Directory Traversal Attack 10",14,MISC
9821,"Suspicious HTTP Referer Header 1",38,"WEB-ATTACKS"
4706,"SpringSource Spring Framework Information Disclosure",38,"WEB-ATTACKS"
6041,"Windows IE CAttrArray PrivateFind Use-After-Free (MS10-071)",40,"WEB-CLIENT"
8361,"RealNetworks Helix Server SNMP DoS",6,DOS
7980,"Deprecated ActiveX Instantiation 066",61,ACTIVEX
2053,"HP StorageWorks Storage Mirroring Buffer Overflow",14,MISC
1325,"PHP Page Remote File Inclusion 2",45,"WEB-PHP"
5090,"Samba NDR Parsing Heap Buffer Overflow 7",19,NETBIOS
5260,"Malformed PowerPoint Document C",62,"BAD-FILES"
1228,"Alcatel-Lucent OmniPCX Remote Command Execution",38,"WEB-ATTACKS"
8814,"IBM Lotus Domino homepage.nsf Access",38,"WEB-ATTACKS"
2105,"Suspicious HTTP Location Header 1",40,"WEB-CLIENT"
3940,"Suspicious IMAP SELECT Command 3",12,IMAP
4999,"Oracle Outside In OS/2 Metafile Parser Buffer Overflow",62,"BAD-FILES"
5423,"Malformed ZIP File 9",62,"BAD-FILES"
2537,"Wireshark NetFlow Dissector Buffer Overflow",14,MISC
2488,"Asterisk SIP Malformed Request DoS 1",37,"VoIP-ATTACKS"
8818,"IBM Lotus Domino kbccv11.nsf Access",38,"WEB-ATTACKS"
9488,"Ruby on Rails Remote Code Execution 2",38,"WEB-ATTACKS"
4214,"Multiple Antivirus Products Magic Byte Scanning Bypass",62,"BAD-FILES"
286,"xp_dirtree Stored Procedure Call 1 (port 1433)",13,INFO
1529,"HTTP Server Directory Traversal Attack 1",38,"WEB-ATTACKS"
7439,"HP Data Protector EXEC_CMD Remote Code Execution",14,MISC
8121,"phpBB MODificat Remote File Inclusion",45,"WEB-PHP"
8231,"SAP Message Server Group Parameter Buffer Overflow",38,"WEB-ATTACKS"
9321,"Microsoft FrontPage author.dll Access",38,"WEB-ATTACKS"
7688,"Windows SRVSVC NetPathCanonicalize Buffer Overflow 10 (MS08-067)",19,NETBIOS
7164,"Adware Downloadster Installation",36,VIRUS
4285,"Windows Telnet Service Remote Code Execution (MS09-042)",34,TELNET
4762,"Astium PBX logon.php SQL Injection",49,"SQL-INJECTION"
8009,"Microsoft XML Core Services Uninitialized Object Access 8",61,ACTIVEX
5093,"ManageEngine DesktopCentral Arbitrary Code Execution",14,MISC
3676,"Microsoft SharePoint Server Security Bypass (MS08-077)",38,"WEB-ATTACKS"
4585,"SoftiaCom WMailserver Buffer Overflow",31,SMTP
10171,"IBM Tivoli Isig.isigCtl.1 ActiveX Instantiation",61,ACTIVEX
5827,"Server Application Shellcode Exploit 8",7,EXPLOIT
4032,"FreeRADIUS Ascend-Send-Secret DoS 2",6,DOS
4710,"Sophos Web Appliance Remote Command Execution",45,"WEB-PHP"
5781,"Windows IE Memory Corruption Vulnerability (MS14-010) 8",40,"WEB-CLIENT"
8330,"HTTP Request URI with SQL Statement (FROM-2)",13,INFO
6282,"HP Performance Insight Remote Command Execution 1",38,"WEB-ATTACKS"
373,"Redirect Net",10,ICMP
4557,"Nullsoft Winamp WSZ Handling Code Execution",85,"MEDIA-PLAYERS"
7693,"Obfuscated HTML Code 4",40,"WEB-CLIENT"
9000,"BSD x86 Bind Shell Shellcode Exploit 3 (UDP)",7,EXPLOIT
5235,"Microsoft SMB Pool Remote Code Execution 1 (MS10-054)",19,NETBIOS
9152,"NetBSD x86 Shell Shellcode Exploit 2 (UDP)",7,EXPLOIT
4180,"Suspicious HTTP Proxy-Authorization Header 2",38,"WEB-ATTACKS"
8370,"Microsoft FrontPage 2000 Server Extensions DoS 4",38,"WEB-ATTACKS"
9627,"OpenVPN Informational 3",13,INFO
4263,"Non-Standard Unicode Request URI 2b",13,INFO
4318,"Windows RPC Locator Service Buffer Overflow 1 (MS03-001)",19,NETBIOS
7487,"Deprecated ActiveX Instantiation 040 (MS09-032)",61,ACTIVEX
4907,"Malformed PDF File 2a",62,"BAD-FILES"
5903,"HTTP Client Shellcode Exploit 63",7,EXPLOIT
2287,"Novell NetMail WebAdmin Username Buffer Overflow 1",38,"WEB-ATTACKS"
4457,"Oracle DB SYS.KUPW-WORKER SQL Injection",49,"SQL-INJECTION"
8773,"IBM Lotus Domino cpa.nsf Access",38,"WEB-ATTACKS"
9778,"Windows IE get_cellIndex Information Disclosure 2",40,"WEB-CLIENT"
4136,"Microsoft Windows 2000 Domain Authentication Bypass",14,MISC
8825,"IBM Lotus Domino leivlt.nsf Access",38,"WEB-ATTACKS"
2257,"SQL Injection Attack 12",49,"SQL-INJECTION"
4066,"Samba Arbitrary File Access",19,NETBIOS
8175,"HTTP Request URI with SQL Statement (UNION ALL)",13,INFO
9486,"Ruby on Rails SqlLiteral SQL Injection",49,"SQL-INJECTION"
8954,"Oracle 9iAS Information Disclosure 17",38,"WEB-ATTACKS"
7990,"Citrix Provisioning Services Buffer Overflow 4",14,MISC
229,"SSLv3 Informational 2",13,INFO
9333,"Apple QuickTime ActiveX Clear Method Invocation",61,ACTIVEX
4198,"Suspicious RDP Traffic 8",14,MISC
7750,"Hupigon Activity",2,BACKDOOR
9128,"Linux PPC Reverse Connect Shell Shellcode Exploit (TCP)",7,EXPLOIT
5184,"document.execCommand Method Invocation",40,"WEB-CLIENT"
5673,"MySQL IN/CASE Operations DoS 2",67,"DB-ATTACKS"
8885,"IBM Lotus Domino software.nsf Access",38,"WEB-ATTACKS"
7475,"Deprecated ActiveX Instantiation 028 (MS09-032)",61,ACTIVEX
7581,"HP IMC BIMS Arbitrary File Upload 2",38,"WEB-ATTACKS"
5875,"Print Spooler Informational 2a",13,INFO
4109,"MediaWiki Language Option Remote Code Execution",45,"WEB-PHP"
5042,"McAfee SC Subscription Manager ActiveX Instantiation",61,ACTIVEX
4126,"Microsoft SMB Rename Remote Code Execution 1 (MS06-063)",19,NETBIOS
5060,"HTTP Server Shellcode Exploit 2",7,EXPLOIT
6433,"Windows Live Messenger ActiveX Instantiation (MS11-027)",61,ACTIVEX
4887,"IBM solidDB Logging Function Format String Attack",67,"DB-ATTACKS"
4425,"Oracle Reports Directory Traversal 2",38,"WEB-ATTACKS"
4464,"MailEnable SMTP Service SPF Lookup DoS",6,DOS
9676,"Opera Browser SVG Remote Code Execution 2",40,"WEB-CLIENT"
8849,"IBM Lotus Domino mail10.box Access",38,"WEB-ATTACKS"
2177,"Windows SRVSVC Buffer Overflow 2 (MS06-040)",19,NETBIOS
7529,"HTTP Server Shellcode Exploit 26",7,EXPLOIT
9201,"Windows x86 Bind Shell Shellcode Exploit (UDP)",7,EXPLOIT
7726,"Windows Object Packager Insecure Executable Loading 2 (MS12-002)",14,MISC
4524,"Apache httpd mod_dav Merge Request DoS",38,"WEB-ATTACKS"
5086,"ABB Test Signal Viewer ActiveX Arbitrary File Overwrite",61,ACTIVEX
5058,"BerliOS gpsd Format String Attack 2",14,MISC
4270,"Mozilla Network Security Services Regexp Heap Buffer Overflow",40,"WEB-CLIENT"
4563,"IBM Lotus Notes XSS 2",64,XSS
6278,"HP Data Protector EXEC_SETUP Remote Program Execution 1",14,MISC
9665,"OpenEMR Arbitrary File Overwrite",45,"WEB-PHP"
5512,"Server Application Shellcode Exploit 28",7,EXPLOIT
1420,"IBM WebSphere Application Server XSS 1",64,XSS
2035,"D-Link DIR-300 Remote Command Execution 2",14,MISC
1784,"Microsoft Outlook Express MHTML Remote Command Execution 1 (MS04-013)",14,MISC
6472,"HP OpenView NNM nnmRptconfig.exe Buffer Overflow 1",38,"WEB-ATTACKS"
4825,"Test Stars Informational 2",13,INFO
7070,"Windows IE Memory Corruption Vulnerability (MS13-059) 3",40,"WEB-CLIENT"
3143,"FreeBSD nfsd Zero-Length DoS",28,RPC
3249,"Joomla! TinyBrowser Arbitrary File Overwrite",45,"WEB-PHP"
9078,"BSDi x86 Shell Shellcode Exploit 1 (UDP)",7,EXPLOIT
7184,"Suspicious Powershell Payload",62,"BAD-FILES"
2529,"Symantec Veritas Backup Exec Security Bypass 1",28,RPC
7532,"Schneider Electric IGSS Directory Traversal 4",83,"SCADA-ATTACKS"
8801,"Malformed PLS File 3",85,"MEDIA-PLAYERS"
4946,"Suspicious HTTP Authorization Header 7",38,"WEB-ATTACKS"
7756,"Oracle CroProj.dll ActiveX Arbitrary File Overwrite",61,ACTIVEX
9789,"Honeywell EBI HscRemoteDeploy ActiveX LaunchInstaller Method Invocation",61,ACTIVEX
6776,"Siemens Tecnomatix FactoryLink CSService Logging Path Buffer Overflow",83,"SCADA-ATTACKS"
9385,"Windows IE Memory Corruption Vulnerability (MS13-097) 2",38,"WEB-ATTACKS"
8414,"Symantec Web Gateway SQL Injection",49,"SQL-INJECTION"
8054,"Symantec Veritas NetBackup vmd Buffer Overflow 3",14,MISC
9210,"CA ARCserve Backup RWSList Remote Code Execution",28,RPC
8162,"Microsoft HIS Remote Command Execution 1",28,RPC
6224,"Microsoft VBScript/JScript Engines Information Disclosure (MS11-009)",40,"WEB-CLIENT"
